pool,name,cost,attack,hp,class,tribe,official_effect_text_from_cards_json,official_url,official_reference_status,v230_static_status,name_in_app_js,tracked_in_implemented_reports,mechanics_detected,risk_priority,recommended_next_action
cost2_unit_random_pool,エビルアップル,2,2,1,共通,なし,味方のヒーロースキルが発動したターン中手札にあるこのユニットのコスト-2,https://gameconductor.com/dqrivals/c/d/860,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,cost_change|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,エビルスピリッツ,2,2,3,戦士,ゾンビ,ステルス、このユニットの攻撃は味方リーダーの攻撃としても扱う,https://gameconductor.com/dqrivals/c/d/838,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,leader_attack|basic_keyword,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,エビルポット,2,1,2,共通,なし,熟練度(0)、おうえん、死亡時:自分のデッキの上7枚から熟練度を持つカードを1枚引く。残りをデッキの下に戻す。(2)攻撃力+1,https://gameconductor.com/dqrivals/c/d/1582,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|deck_top|draw|basic_keyword,A_COMPLEX_NAME_ONLY,死亡時のみ。消滅/変身/手札戻しでは発動しないことを確認。
cost2_unit_random_pool,エマ,2,1,2,盗賊,冒険者,召喚時:次の相手のターン終了時までステルスを得る。味方リーダーが攻撃した後やくそうを手札に加え味方リーダーのMPを1回復,https://gameconductor.com/dqrivals/c/d/1311,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|turn_end|hand|basic_keyword,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,オコボルト,2,3,2,共通,なし,におうだち、召喚時：敵リーダーがパワフルバッジを持つ場合+2/+2,https://gameconductor.com/dqrivals/c/d/761,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|powerful_badge|basic_keyword,A_COMPLEX_NAME_ONLY,常在/バッジ再計算、後出し反映、場を離れた時の解除を確認。
cost2_unit_random_pool,オベルジーヌ,2,2,2,僧侶,なし,味方ユニットのHPが回復する度+1/+1,https://gameconductor.com/dqrivals/c/d/1276,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,heal_trigger,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost2_unit_random_pool,オーク,2,2,3,共通,なし,貫通,https://gameconductor.com/dqrivals/c/d/48,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,カンダタこぶん,2,3,2,武闘家,なし,召喚時：GET(1)。BET：このターン中、次に使用するテンションカードのコストが0になる。,https://gameconductor.com/dqrivals/c/d/1149,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|bet|get|cost_change,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
cost2_unit_random_pool,キメラ,2,3,2,共通,なし,召喚時：ユニット1体の位置を前後に入れ替える,https://gameconductor.com/dqrivals/c/d/93,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,キラーG,2,2,2,戦士,なし,貫通、ステルス、死亡時：味方建物があるならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1341,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|draw|building|basic_keyword,A_COMPLEX_NAME_ONLY,死亡時のみ。消滅/変身/手札戻しでは発動しないことを確認。
cost2_unit_random_pool,キラークラブ,2,2,3,盗賊,なし,召喚時:味方リーダーが装備中の武器に「この武器で攻撃した時の反撃ダメージ-2」を付与する,https://gameconductor.com/dqrivals/c/d/1312,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,キラーグース,2,3,3,占い師,なし,おうえん、召喚時：相手は50%の確率でカードを1枚引く,https://gameconductor.com/dqrivals/c/d/397,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|draw|basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,キーファ,2,3,2,商人,冒険者,死亡時:自分がこのユニットに使った特技カード全てを自分の手札に加える。,https://gameconductor.com/dqrivals/c/d/493,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,death|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,ギズモ,2,2,2,戦士,なし,召喚時：GET(1) BET:正面にいる全ての敵ユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/1099,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|bet|get,A_COMPLEX_NAME_ONLY,GET/BET入口、1ターン1回制限、累積カウント、コイン消費時誘発を確認。
cost2_unit_random_pool,クックルー,2,3,2,商人,なし,死亡時：道具カード1枚を手札に加える,https://gameconductor.com/dqrivals/c/d/295,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|hand,A_COMPLEX_NAME_ONLY,死亡時のみ。消滅/変身/手札戻しでは発動しないことを確認。
cost2_unit_random_pool,クロウズ,2,2,3,占い師,冒険者,召喚時:味方リーダーは必中モードになる。攻撃時:デッキの1番上のカードを見てデッキの一番下に移動させることができる。,https://gameconductor.com/dqrivals/c/d/829,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|attack,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,グリズリー,2,3,2,武闘家,なし,召喚時:味方リーダーのテンションの数以下の攻撃力を持つ前列の味方ユニット1体を相手の手札に戻す。,https://gameconductor.com/dqrivals/c/d/519,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|position|target_modal|hand,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,グリーンシザー,2,1,4,戦士,なし,正面にいるユニットと戦闘をする場合このターン攻撃力+3、味方冒険者が場に出た後そのユニットの前後に移動する,https://gameconductor.com/dqrivals/c/d/1561,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,after_played_to_board,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost2_unit_random_pool,ケダモン,2,1,3,商人,なし,速攻、召喚時:このターン中味方リーダーが攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/929,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,ケンタラウス,2,2,3,僧侶,なし,召喚時：味方ヒーローがいる場合このターン中味方リーダーは攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/875,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,コープスフライ,2,2,2,共通,ゾンビ,前列にいる場合両プレイヤーのユニットカードのコスト+1,https://gameconductor.com/dqrivals/c/d/95,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,position|cost_change,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,ゴールドタヌ,2,2,2,共通,なし,召喚時:宝の地図1枚を手札に加える,https://gameconductor.com/dqrivals/c/d/1583,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,サイおとこ,2,1,4,共通,なし,におうだち,https://gameconductor.com/dqrivals/c/d/537,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,サタンパピー,2,2,1,魔剣士,なし,召喚時:このターン中ユニットが死亡しているなら敵ユニット1体を-2/-2,https://gameconductor.com/dqrivals/c/d/1542,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|target_modal,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,サボテンボール,2,3,1,共通,なし,テンションリンク：お互いのリーダーに1ダメージ,https://gameconductor.com/dqrivals/c/d/379,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,tension_link,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,サンダーラット,2,1,4,武闘家,なし,テンションリンク：敵リーダーに1ダメージ,https://gameconductor.com/dqrivals/c/d/1360,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,tension_link,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,サーベルきつね,2,2,2,共通,なし,上下にいるユニットの攻撃力+1,https://gameconductor.com/dqrivals/c/d/47,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,ザイル,2,3,2,盗賊,なし,死亡時&手札から捨てた時:はるかぜのフルートを1枚手札に加える,https://gameconductor.com/dqrivals/c/d/1408,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|discard_from_hand|hand,B_RECENTLY_FIXED_RECHECK,直近修正済み。公式文面との一致を再テスト対象にする。
cost2_unit_random_pool,シャドー,2,3,2,共通,なし,このユニットは効果の対象にならない。,https://gameconductor.com/dqrivals/c/d/43,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,シャール,2,2,3,僧侶,冒険者,味方ユニットのHPが回復する度他のランダムな味方ユニット1体を+1/+1,https://gameconductor.com/dqrivals/c/d/1278,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,heal_trigger|target_modal|random,C_COMPLEX_BUT_HAS_EVIDENCE,実装証跡あり。ただし複合効果なので実機/ソロテストで再確認。
cost2_unit_random_pool,シールドこぞう,2,2,2,共通,なし,におうだち,https://gameconductor.com/dqrivals/c/d/7,official_detail_url_present_in_cards_json,OK_GENERIC_BASIC_KEYWORD,no,no,basic_keyword,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,ジャイアントバット,2,2,2,武闘家,なし,召喚時：このユニットにさくせんを出す。自分のターン中このユニットが戦闘ダメージを与えた敵を次のターン終了時まで攻撃不能にする,https://gameconductor.com/dqrivals/c/d/1361,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|turn_end|put_into_play,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,ジュエルン,2,1,1,僧侶,なし,召喚時：自分のデッキからコスト3以下の建物カードを1枚引く。そのカードのコストを-1,https://gameconductor.com/dqrivals/c/d/1368,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|deck_search|draw|cost_change|building,A_COMPLEX_NAME_ONLY,手札から召喚時のみ発動。ランダムで場に出た場合に発動しないことを確認。
cost2_unit_random_pool,スカルガルー,2,2,2,共通,なし,前列にいる場合自分がデッキからカードを手札に加える度攻撃力+1,https://gameconductor.com/dqrivals/c/d/832,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,position|deck_search|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,スキッパー,2,2,2,占い師,なし,テンションリンク：デッキの一番上のカードのコストが奇数ならそのカードを手札に加える。,https://gameconductor.com/dqrivals/c/d/324,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,tension_link|cost_change|hand,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,スノーベビー,2,3,2,盗賊,なし,召喚時：ダメージを受けている敵ユニット1体に2ダメージ,https://gameconductor.com/dqrivals/c/d/1428,official_detail_url_present_in_cards_json,OK_TRACKED_IMPLEMENTED,yes,yes,summon|target_modal,D_LOW_RISK_EVIDENCE_OK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,スノーム,2,1,2,盗賊,スライム,ステルス、召喚時：スノームを1体出す,https://gameconductor.com/dqrivals/c/d/1553,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|put_into_play|basic_keyword,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,スノーモン,2,2,3,魔法使い,なし,死亡時：敵のランダムな空きマスに氷塊を1つ出す,https://gameconductor.com/dqrivals/c/d/451,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,death|random|put_into_play,B_NAME_ONLY_RECHECK,低リスク。汎用キーワード/効果なし/既実装証跡として二次確認へ。
cost2_unit_random_pool,スピンサタン,2,3,2,占い師,なし,召喚時:自分が次に使用する占いカードは発動する効果を選べる 味方リーダーが必中モードの場合手札のこのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1292,official_detail_url_present_in_cards_json,REVIEW_NAME_MENTIONED_ONLY,yes,no,summon|fortune|cost_change|hand,A_COMPLEX_NAME_ONLY,通常/必中/超必中、占い(1)/(2)誘発リスナーを確認。
