id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl,v250Status,v250Note,v252Status,v252Note,v253Status,v253Note,v254Status,v254Note,v255Status,v255Note,v256Status,v256Note
card_c78b03ab,はやぶさのツメ,5,武器,武闘家,,True,2回攻撃、自分の場に冒険者がいるならコスト-2,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1017,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 場に冒険者がいる場合コスト-2。武器側の2回攻撃は既存キーワード処理で反映。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 場に冒険者がいる場合コスト-2。武器側の2回攻撃は既存キーワード処理で反映。
card_41758536,武闘家の交換所,0,特技,武闘家,,True,手札のコインを消費して以下の景品と交換する。1枚：ちからの指輪 、2枚:コスト3のシルバークロー、3枚：ほしふるうでわ その後カードを1枚引く,カードを1枚引く|コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1148,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_8ae971ee,カンダタこぶん,2,ユニット,武闘家,なし,True,召喚時：GET(1)。BET：このターン中、次に使用するテンションカードのコストが0になる。,召喚時|BET|GET|コスト,5,bet_engine+get_engine,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1149,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_99408259,フェアリーバット,1,ユニット,武闘家,なし,True,召喚時：後列にいるすべての敵ユニットを前列に移動させる。,召喚時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1264,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時、後列の敵ユニットを可能な限り前列へ移動。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時、後列の敵ユニットを可能な限り前列へ移動。
card_64609c1d,わらいぐさ,1,ユニット,武闘家,なし,True,死亡時：自分のデッキからユニットカードを1枚引く,死亡時|カードを1枚引く,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1265,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 死亡時、デッキからユニットカードを1枚引く。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 死亡時、デッキからユニットカードを1枚引く。
card_95997a26,しんくうげり,2,特技,武闘家,,True,前列にいる全ての敵ユニットに3ダメージ,ダメージ,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1267,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 前列の全敵ユニットに3ダメージ。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 前列の全敵ユニットに3ダメージ。
card_41916861,オオワシのツメ,2,武器,武闘家,,True,反撃ダメージを受けない。ダメージを与えたユニットの位置を前後入れ替える,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1268,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 反撃ダメージ無効は武器noCounterで処理。ダメージを与えた敵ユニットを前後入れ替え。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 反撃ダメージ無効は武器noCounterで処理。ダメージを与えた敵ユニットを前後入れ替え。
card_5a0bddb6,ブオーン,11,ユニット,武闘家,なし,True,このユニットは移動せず手札に戻らない。このユニットの攻撃は他の全ての敵にも同時にダメージを与える スキルブースト:コスト-1,ダメージ|コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1367,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_50186816,百獣の王キングレオ,12,ユニット,武闘家,なし,True,速攻、この対戦中に自分が味方にさくせんを出した回数分手札のこのカードのコスト-1,コスト,0,keyword,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1439,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3db909f1,コスモスライム,1,ユニット,武闘家,スライム,True,召喚時：敵ユニット1体に2ダメージ、死亡時：ランダムな味方ユニット1体に2ダメージ,召喚時|死亡時|ダメージ|ランダム,0,,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1501,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時に敵ユニット1体へ2ダメージ、死亡時ランダム味方ユニット1体へ2ダメージ。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: 召喚時に敵ユニット1体へ2ダメージ、死亡時ランダム味方ユニット1体へ2ダメージ。
card_a9ef80f3,ウィングブロウ,2,特技,武闘家,,True,ユニット1体に1ダメージを2回与える。武術カードの中から1枚を選び手札に加える,手札に加える|ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1503,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体に1ダメージ×2、その後武術カード1枚を手札へ。,IMPLEMENTED_OR_CONFIRMED_V255,v255実装: ユニット1体に1ダメージ×2、その後武術カード1枚を手札へ。
card_dc7773b0,パワースナイプ,1,特技,僧侶,,True,2ダメージを与える,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/256,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_f4edd38d,スカラ,1,特技,僧侶,,True,ユニット1体のHPを+3,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/257,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_077f70d7,皮肉な笑い,2,特技,僧侶,,True,ユニット1体の攻撃力をHPと同じ値にする,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/259,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_13658a44,ふゆうじゅ,1,ユニット,僧侶,なし,True,死亡時：ランダムな味方ユニット1体のHP+1,死亡時|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/263,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_8220ee99,ザラキ,7,特技,僧侶,,True,縦一列にいる全ての敵ユニットを死亡させる,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/281,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b8c0c041,いやしの風,1,特技,僧侶,,True,おうえん、ダメージを受けているランダムな味方1体のHPを1回復する。 これを2回繰り返す。,ダメージ|回復|ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/395,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b4071e6a,福音の杖,2,武器,僧侶,,True,テンションリンク：ダメージを受けているランダムな味方1体のHPを2回復する、武器の耐久力を-1する。,テンションリンク|ダメージ|回復|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/465,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_67850347,妖精の祝福,2,特技,僧侶,,True,横一列にいる全ての味方ユニットを+1/+1した後それらのユニットのHPを2回復,回復,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/469,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_420e6962,いやしの雨,1,特技,僧侶,,True,敵味方全体のHPを2回復,回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/521,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_a3ef00ea,聖銀のレイピア,3,武器,僧侶,,True,味方が回復する度このターン中攻撃力+1を得る,味方が|回復,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/560,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_63714a60,魔道士ウルノーガ,7,ユニット,僧侶,魔王,True,すべての敵は回復の効果で代わりにダメージを受ける。 このユニットが前列にいる場合敵ユニットが死亡する度カードを1枚引く,前列にいる場合|このユニットが|カードを1枚引く|ダメージ|回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/563,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_fd9f76f6,スクルト,2,特技,僧侶,,True,縦一列にいる全てのユニットのHP+2,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/618,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_04b7fc17,しっぷうのレイピア,4,武器,僧侶,,True,この武器が壊れた時ランダムなドラゴン系のユニットカードを手札に1枚加える,ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/659,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b2acd5a0,竜のうろこ,2,特技,僧侶,,True,ユニット1体を+1/+2。対象がドラゴン系のユニットの場合カードを1枚引く。,カードを1枚引く,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/662,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d3b270fb,せいれいのうた,9,特技,僧侶,,True,この対戦中に死亡した3コスト以下のユニットを3体復活させる。 スキルブースト:+1体,復活|コスト,0,,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/758,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_8c3f9abb,ニードルショット,0,特技,僧侶,,True,必殺技、攻撃力3以下の敵ユニット1体を死亡させる,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/781,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5f683184,ふっかつの杖,7,武器,僧侶,,True,味方リーダーが攻撃した後この大戦中に死亡したランダムな味方ユニット1体を復活させる,攻撃した後|復活|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/896,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_7d9dc67b,ミラクルソード,2,特技,僧侶,,True,ユニット1体に3ダメージ。ランダムな味方1体のHPを2回復する,ダメージ|回復|ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/957,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_bd691484,アモールの雨,0,特技,僧侶,,True,全ての味方のHPを2回復,回復,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/995,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_1b860372,シャイニングボウ,0,特技,僧侶,,True,必殺技：この対戦中味方ユニットが回復する度ランダムな敵1体に1ダメージ。カードを2枚引く。,ダメージ|回復|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/996,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_f9a9e164,はくあいの杖,2,武器,僧侶,,True,味方リーダーが攻撃した後全ての味方ユニットのHPを1回復,攻撃した後|回復,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1023,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_1727eb71,友愛の心,2,特技,僧侶,,True,敵ユニット1体の攻撃力-3。自分の場に冒険者がいるなら代わりに攻撃力-6,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1049,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_7e3cc362,バギマ,2,特技,僧侶,,True,縦一列にいる全ての敵ユニットに1ダメージ。自分の場に冒険者がいるなら代わりに3ダメージ。,ダメージ,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1050,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_140b92ae,転生の祈り,2,特技,僧侶,,True,GET(1)、その後手札のコインの枚数以下にコストを持つ。この対戦中に死亡した敵ユニットの中からコストが最大のもの1体を味方として復活させる,GET|復活|コスト,0,get_engine,4,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1125,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_86f8054a,僧侶の交換所,0,特技,僧侶,,True,手札のコインを消費して以下の景品と交換する。1枚:福音の杖、2枚:コスト2のエロスの弓、3枚：しんぴのよろい その後カードを1枚引く,カードを1枚引く|コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1152,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_a2e4dad1,ズッシード,2,特技,僧侶,,True,全ての味方ユニットにHP+1と「このユニットは移動せず手札に戻らない」を付与する,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1153,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5ee583f1,マリンフェアリー,5,ユニット,僧侶,なし,True,召喚時:手札にあるコインをランダムに1枚捨てる。そうした場合この対戦中に死亡した4コスト以下の味方ユニット3種類の中から1体を選んで復活させる,召喚時|復活|コスト|ランダム,6,,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1197,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_39803cd0,テンペラーソード,2,武器,僧侶,,True,味方リーダーが攻撃した後味方リーダーのテンション+1,攻撃した後,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1280,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_94068a9a,アクバー,7,ユニット,僧侶,魔王,True,他の味方ユニットが死亡する度そのユニットを復活させ「死亡する場合代わりに消滅する」を付与する,復活|消滅,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1376,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_faeb0dbb,共鳴のどんぐりベビー,1,ユニット,僧侶,なし,True,召喚時：味方リーダーのテンションの数と同じ攻撃力になる。死亡時:このユニットの攻撃力が3以上ならカードを1枚引く,召喚時|死亡時|カードを1枚引く,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1449,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_55b2b15d,執念のひとくいサーベル,1,ユニット,僧侶,なし,True,死亡時：自分のデッキからコスト4以下の武器カードをランダムに1枚引く,死亡時|コスト|ランダム,0,,4,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1511,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3fb9f41e,ザオの杖,4,武器,僧侶,,True,味方リーダーが攻撃した後この対戦中に死亡したコスト2以下のランダムな味方ユニット1体を復活させる,攻撃した後|復活|コスト|ランダム,0,,4,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1517,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_75c0f22c,スライムジェネラル,8,ユニット,僧侶,スライム,True,おうえん、召喚時：味方リーダーのテンションスキルを将軍の秘技に変える,召喚時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1519,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_9c9ba49d,ザラキーマ,13,特技,僧侶,,True,ランダムな敵ユニット3体を死亡させる。スキルブースト:コスト-1,コスト|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1520,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_906a83ec,怨恨のバラモスゾンビ,10,ユニット,僧侶,ゾンビ,True,速攻、死亡時:ランダムな敵ユニット1体を死亡させる。味方リーダーのテンション+2、対戦中に味方が復活した数分手札のこのカードのコスト-1,死亡時|味方が|復活|コスト|ランダム,0,keyword,4,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1568,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_773b2a31,つちわらし,1,ユニット,商人,なし,True,召喚時：ターン終了時このユニットの前後に自身のコピーを出す,召喚時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/285,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_8c5590a2,しあわせの巻物,2,特技,商人,,True,ユニット1体を+1/+1した後道具カード1枚を手札に加える,手札に加える,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/289,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_09526dbf,変化の杖,2,特技,商人,,True,ユニット1体をコストが1低いランダムなユニットに変身させる,変身|コスト|ランダム,0,,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/290,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_e1cf8f66,商人のそろばん,3,武器,商人,,True,味方リーダーの攻撃で敵ユニットを倒す度道具カード1枚を手札に加える。,手札に加える,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/291,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_ee9e205b,封印の杖,0,特技,商人,,True,ユニット1体を封印する,封印,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/293,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_9b4fa427,かなしばりの杖,0,特技,商人,,True,縦一列にいるすべての敵ユニットを次のターン攻撃不能にする。,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/297,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_94068f21,バロンジャッカル,6,ユニット,商人,なし,True,このカード以外の自分の手札が6枚以上ある場合コスト-2,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/306,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_1e7ef496,せいぎのそろばん,6,武器,商人,,True,召喚時：このカード以外の自分の手札が6枚以上ある場合攻撃力+2,召喚時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/312,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d56c30af,キラーマジンガ,8,ユニット,商人,なし,True,2回攻撃、召喚時：このカード以外の自分の手札が6枚以上ある場合ランダムな的に2ダメージを計4回与える。,召喚時|ダメージ|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/314,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_bc148e39,たたかいのドラム,7,特技,商人,,True,すべての味方ユニットの攻撃力+1、スキルブースト:攻撃力+1,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/405,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_bb6e10d8,しあわせの杖,2,特技,商人,,True,味方ユニット1体をコストが2高いランダムなユニットに変身させる。,変身|コスト|ランダム,0,,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/444,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5e63b922,たからのにおい,2,特技,商人,,True,敵か味方の横1列のマスの地形を全て宝箱に変える,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/524,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_416d11bf,てんばつの杖,2,特技,商人,,True,ユニット1体に味方ユニットの数と同じダメージを与える,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/564,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_35b807bd,まほうのそろばん,2,武器,商人,,True,味方ユニットが敵リーダーを攻撃した後そのユニットをコストが1高いランダムなユニットに変身させる。 武器の耐久力を-1する。,攻撃した後|変身|コスト|ランダム,0,,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/565,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_f39cd500,メタルのそろばん,1,武器,商人,,True,メタルボディ、相手のターン中この武器のメタルボディは効果を失う,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/623,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_42a688f2,メタルの巻物,1,特技,商人,,True,メタルボディもしくはハードメタルボディを持つランダムなカードを手札に1枚加える。,ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/663,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_31f97e5b,祈りの巻物,2,特技,商人,,True,縦一列にいる全ての味方ユニットを+1/+1,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/767,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_26431972,超しあわせの杖,2,特技,商人,,True,必殺技、全ての味方ユニットをコストが2高いランダムなユニットに変身させる,変身|コスト|ランダム,0,,4,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/780,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_6c6d847b,大砲の壺,2,特技,商人,,True,敵ユニット1体に2ダメージを与える。道具カード1枚を手札に加える。,手札に加える|ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/803,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_1822d75c,てっきゅうまじん,6,ユニット,商人,なし,True,自分の場と手札にいる冒険者の数だけコストが下がる,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/805,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_42fc1c83,豪商のそろばん,5,武器,商人,,True,自分の場と手札にいる冒険者の数だけコストが下がる,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/847,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3c798f4d,いやしのうでわ,1,特技,商人,,True,味方ユニット1体に「攻撃時：味方リーダーのHPを4回復」を付与する,攻撃時|回復,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/879,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_911f1f11,おたからさがしのすず,2,特技,商人,,True,道具カードを3枚手札に加える,手札に加える,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/880,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_4f51ef82,さつじんえい,1,ユニット,商人,なし,True,死亡時：道具カード1枚を手札に加える,死亡時|手札に加える,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/998,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_0de2e801,スタミナのたね,2,特技,商人,,True,味方ユニット1体を+2/+2した後HPを2回復する,回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1009,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_0a952d0b,ルドマン,3,ユニット,商人,冒険者,True,召喚時：GET(1)。BET：道具カードを1枚手札に加える。味方のBETが4回発動する度に、手札/山札からコスト3以下のユニット1体を場に出す。,召喚時|BET|GET|手札に加える|場に出す|コスト,13,bet_engine+get_engine,6,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1137,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5156900b,かなしばりの巻物,1,特技,商人,,True,敵ユニット1体を封印し次のターン終了時まで攻撃不能にする,封印,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1199,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_30ebb9e9,ドラゴメタル,3,ユニット,商人,スライム,True,メタルボディ,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1201,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5a752ec8,亡国の先王ロウ,3,ユニット,商人,冒険者,True,れんけい：使用コスト1以上の特技カード2枚を手札に加える。自分がコスト1以上の特技を使用した後、同じコストのランダムなユニットを1体場に出す。,れんけい|手札に加える|場に出す|コスト|ランダム,7,renkei_engine,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1285,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
